"Reservoir","DateTime","Taxon","biom","sd"
"BVR",2020-12-02,"Copepoda",290.578904369321,NA
"BVR",2020-12-02,"Cyclopoida",61.7843110226049,NA
"BVR",2020-12-02,"Daphnia",20.4939378746705,NA
"BVR",2020-12-02,"Kellicottia",NA,NA
"BVR",2020-12-02,"Keratella",0.902905137479733,NA
"BVR",2020-12-02,"Nauplii",200.404167081837,NA
"BVR",2020-12-02,"Polyarthra",40.4084815279352,NA
"BVR",2020-12-02,"Rotifera",117.191725241053,NA
"BVR",2020-12-02,"Trichocerca",NA,NA
"BVR",2021-03-08,"Ascomorpha",NA,NA
"BVR",2021-03-08,"Bosmina",39.5779540192673,NA
"BVR",2021-03-08,"Calanoida",6.49830136364625,NA
"BVR",2021-03-08,"Ceriodaphnia",NA,NA
"BVR",2021-03-08,"Cladocera",63.2449979014278,NA
"BVR",2021-03-08,"Conochilus",40.3721512602781,NA
"BVR",2021-03-08,"Copepoda",12.9966027272925,NA
"BVR",2021-03-08,"Cyclopoida",NA,NA
"BVR",2021-03-08,"Daphnia",23.6670438821604,NA
"BVR",2021-03-08,"Kellicottia",NA,NA
"BVR",2021-03-08,"Keratella",0.372090813801264,NA
"BVR",2021-03-08,"Nauplii",12.9966027272925,NA
"BVR",2021-03-08,"Polyarthra",4.26693411246631,NA
"BVR",2021-03-08,"Rotifera",82.4760305057427,NA
"BVR",2021-03-08,"Trichocerca",NA,NA
"BVR",2021-04-05,"Ascomorpha",NA,NA
"BVR",2021-04-05,"Bosmina",20.9045605780845,NA
"BVR",2021-04-05,"Calanoida",11.1458680994034,NA
"BVR",2021-04-05,"Ceriodaphnia",NA,NA
"BVR",2021-04-05,"Cladocera",41.2433079853032,NA
"BVR",2021-04-05,"Conochilus",2.30935711222024,NA
"BVR",2021-04-05,"Copepoda",65.7958495307505,NA
"BVR",2021-04-05,"Cyclopoida",32.0585351594031,NA
"BVR",2021-04-05,"Daphnia",22.1100213575751,NA
"BVR",2021-04-05,"Kellicottia",0.100993857190721,NA
"BVR",2021-04-05,"Keratella",0.114635373343243,NA
"BVR",2021-04-05,"Nauplii",33.7373143713474,NA
"BVR",2021-04-05,"Polyarthra",1.41271696734389,NA
"BVR",2021-04-05,"Rotifera",12.5090524671844,NA
"BVR",2021-04-05,"Trichocerca",NA,NA
"BVR",2021-05-14,"Ascomorpha",NA,NA
"BVR",2021-05-14,"Bosmina",NA,NA
"BVR",2021-05-14,"Calanoida",NA,NA
"BVR",2021-05-14,"Ceriodaphnia",NA,NA
"BVR",2021-05-14,"Cladocera",NA,NA
"BVR",2021-05-14,"Conochilus",55.756894386957,NA
"BVR",2021-05-14,"Copepoda",598.063196821088,NA
"BVR",2021-05-14,"Cyclopoida",34.4005727437274,NA
"BVR",2021-05-14,"Daphnia",NA,NA
"BVR",2021-05-14,"Kellicottia",0.0689719202241463,NA
"BVR",2021-05-14,"Keratella",0.207278498044016,NA
"BVR",2021-05-14,"Nauplii",601.548895032274,NA
"BVR",2021-05-14,"Polyarthra",48.7521929298498,NA
"BVR",2021-05-14,"Rotifera",134.458554947094,NA
"BVR",2021-05-14,"Trichocerca",NA,NA
"BVR",2021-06-15,"Ascomorpha",NA,NA
"BVR",2021-06-15,"Bosmina",25.8861450131946,NA
"BVR",2021-06-15,"Calanoida",91.8221561605232,59.8808706481604
"BVR",2021-06-15,"Ceriodaphnia",105.64236906087,123.043328637768
"BVR",2021-06-15,"Cladocera",1912.69897971259,26.0584498203587
"BVR",2021-06-15,"Conochilus",95.0849884793398,128.378966325862
"BVR",2021-06-15,"Copepoda",2889.94740221346,756.19301179397
"BVR",2021-06-15,"Cyclopoida",563.998545920453,229.954890125033
"BVR",2021-06-15,"Daphnia",1770.21473654673,243.971374473706
"BVR",2021-06-15,"Kellicottia",NA,NA
"BVR",2021-06-15,"Keratella",28.1405434514517,4.68196920018731
"BVR",2021-06-15,"Nauplii",2867.98011347776,808.378232676875
"BVR",2021-06-15,"Polyarthra",NA,NA
"BVR",2021-06-15,"Rotifera",304.177403636084,46.4522250565936
"BVR",2021-06-15,"Trichocerca",NA,NA
"BVR",2021-06-16,"Ascomorpha",NA,NA
"BVR",2021-06-16,"Bosmina",NA,NA
"BVR",2021-06-16,"Calanoida",92.3355054663482,19.5073972539258
"BVR",2021-06-16,"Ceriodaphnia",97.3293273773673,101.445909696619
"BVR",2021-06-16,"Cladocera",2144.74123849665,1049.27240456557
"BVR",2021-06-16,"Conochilus",55.5107985484722,NA
"BVR",2021-06-16,"Copepoda",2667.60087450279,322.351300381882
"BVR",2021-06-16,"Cyclopoida",504.857434836118,52.3160778397309
"BVR",2021-06-16,"Daphnia",2029.68866809698,902.488740570999
"BVR",2021-06-16,"Kellicottia",0.155458873533012,NA
"BVR",2021-06-16,"Keratella",16.5532608537951,4.68196920018731
"BVR",2021-06-16,"Nauplii",2441.38906719398,490.060359335587
"BVR",2021-06-16,"Polyarthra",NA,NA
"BVR",2021-06-16,"Rotifera",90.5152554594777,39.4848963934424
"BVR",2021-06-16,"Trichocerca",43.6312947242732,NA
"BVR",2021-06-28,"Ascomorpha",NA,NA
"BVR",2021-06-28,"Bosmina",NA,NA
"BVR",2021-06-28,"Calanoida",10.2278130304349,NA
"BVR",2021-06-28,"Ceriodaphnia",60.5411268192642,NA
"BVR",2021-06-28,"Cladocera",189.245245374191,NA
"BVR",2021-06-28,"Conochilus",NA,NA
"BVR",2021-06-28,"Copepoda",360.89940247282,NA
"BVR",2021-06-28,"Cyclopoida",76.4660483298021,NA
"BVR",2021-06-28,"Daphnia",128.704118554926,NA
"BVR",2021-06-28,"Kellicottia",NA,NA
"BVR",2021-06-28,"Keratella",17.7557663323477,NA
"BVR",2021-06-28,"Nauplii",304.712436636946,NA
"BVR",2021-06-28,"Polyarthra",NA,NA
"BVR",2021-06-28,"Rotifera",21.4856599932505,NA
"BVR",2021-06-28,"Trichocerca",NA,NA
"BVR",2021-07-07,"Ascomorpha",NA,NA
"BVR",2021-07-07,"Bosmina",44.7577839285954,26.3927025209667
"BVR",2021-07-07,"Calanoida",43.9785408524873,NA
"BVR",2021-07-07,"Ceriodaphnia",23.1065621444365,NA
"BVR",2021-07-07,"Cladocera",634.253265144486,193.54198782851
"BVR",2021-07-07,"Conochilus",31.545023688992,NA
"BVR",2021-07-07,"Copepoda",2144.60286571015,177.866212326409
"BVR",2021-07-07,"Cyclopoida",427.523252660795,118.707027826893
"BVR",2021-07-07,"Daphnia",584.657156845616,213.092266405873
"BVR",2021-07-07,"Kellicottia",0.237852076505509,0.176101489920645
"BVR",2021-07-07,"Keratella",41.9762899205656,12.5437465018956
"BVR",2021-07-07,"Nauplii",2146.77602961939,305.68439197032
"BVR",2021-07-07,"Polyarthra",1.97909509932426,0.746910688835299
"BVR",2021-07-07,"Rotifera",160.468196505997,24.7832583479011
"BVR",2021-07-07,"Trichocerca",20.2621986585457,6.43067238474266
"BVR",2021-07-08,"Ascomorpha",NA,NA
"BVR",2021-07-08,"Bosmina",75.8679610696244,NA
"BVR",2021-07-08,"Calanoida",NA,NA
"BVR",2021-07-08,"Ceriodaphnia",NA,NA
"BVR",2021-07-08,"Cladocera",151.211593090987,115.385985258166
"BVR",2021-07-08,"Conochilus",2.96004059131757,NA
"BVR",2021-07-08,"Copepoda",1742.23132862307,535.769080473758
"BVR",2021-07-08,"Cyclopoida",166.720379908355,96.845827255143
"BVR",2021-07-08,"Daphnia",121.903993165548,73.9387799630058
"BVR",2021-07-08,"Kellicottia",0.206915760672439,NA
"BVR",2021-07-08,"Keratella",25.3471806823738,8.63238071284541
"BVR",2021-07-08,"Nauplii",1802.99235889198,853.057502337422
"BVR",2021-07-08,"Polyarthra",1.9312137662761,NA
"BVR",2021-07-08,"Rotifera",255.215753103635,33.1709226968282
"BVR",2021-07-08,"Trichocerca",88.9807468286454,3.29774406811652
"BVR",2021-07-26,"Ascomorpha",NA,NA
"BVR",2021-07-26,"Bosmina",6.299284765406,NA
"BVR",2021-07-26,"Calanoida",NA,NA
"BVR",2021-07-26,"Ceriodaphnia",9.33606074668037,NA
"BVR",2021-07-26,"Cladocera",48.7924234101209,NA
"BVR",2021-07-26,"Conochilus",NA,NA
"BVR",2021-07-26,"Copepoda",891.938534864316,NA
"BVR",2021-07-26,"Cyclopoida",162.075936989752,NA
"BVR",2021-07-26,"Daphnia",46.7971864320207,NA
"BVR",2021-07-26,"Kellicottia",0.139912986179711,NA
"BVR",2021-07-26,"Keratella",1.80114650875348,NA
"BVR",2021-07-26,"Nauplii",887.992029530416,NA
"BVR",2021-07-26,"Polyarthra",2.53858122124467,NA
"BVR",2021-07-26,"Rotifera",6.06609852058224,NA
"BVR",2021-07-26,"Trichocerca",NA,NA
"BVR",2021-08-23,"Ascomorpha",NA,NA
"BVR",2021-08-23,"Bosmina",237.595223624664,NA
"BVR",2021-08-23,"Calanoida",40.895513435948,NA
"BVR",2021-08-23,"Ceriodaphnia",573.254750353681,NA
"BVR",2021-08-23,"Cladocera",968.802894429259,NA
"BVR",2021-08-23,"Conochilus",NA,NA
"BVR",2021-08-23,"Copepoda",774.20124149281,NA
"BVR",2021-08-23,"Cyclopoida",555.747356495178,NA
"BVR",2021-08-23,"Daphnia",NA,NA
"BVR",2021-08-23,"Kellicottia",1.05826407316547,NA
"BVR",2021-08-23,"Keratella",39.851198211144,NA
"BVR",2021-08-23,"Nauplii",226.893287682282,NA
"BVR",2021-08-23,"Polyarthra",NA,NA
"BVR",2021-08-23,"Rotifera",171.376931715711,NA
"BVR",2021-08-23,"Trichocerca",15.860536113332,NA
"BVR",2021-09-21,"Ascomorpha",NA,NA
"BVR",2021-09-21,"Bosmina",65.7010403426193,NA
"BVR",2021-09-21,"Calanoida",93.9601471639064,NA
"BVR",2021-09-21,"Ceriodaphnia",57.4194359408003,NA
"BVR",2021-09-21,"Cladocera",173.189140346776,NA
"BVR",2021-09-21,"Conochilus",NA,NA
"BVR",2021-09-21,"Copepoda",892.749405461365,NA
"BVR",2021-09-21,"Cyclopoida",224.66008051975,NA
"BVR",2021-09-21,"Daphnia",28.0882721523353,NA
"BVR",2021-09-21,"Kellicottia",0.194323591916265,NA
"BVR",2021-09-21,"Keratella",1.51028295637321,NA
"BVR",2021-09-21,"Nauplii",532.660047498535,NA
"BVR",2021-09-21,"Polyarthra",0.845540813146052,NA
"BVR",2021-09-21,"Rotifera",160.39170104803,NA
"BVR",2021-09-21,"Trichocerca",154.352480132881,NA
"BVR",2021-10-26,"Ascomorpha",NA,NA
"BVR",2021-10-26,"Bosmina",445.444603608969,NA
"BVR",2021-10-26,"Calanoida",11.6560903417385,NA
"BVR",2021-10-26,"Ceriodaphnia",NA,NA
"BVR",2021-10-26,"Cladocera",445.444603608969,NA
"BVR",2021-10-26,"Conochilus",38.3025330346691,NA
"BVR",2021-10-26,"Copepoda",206.348520366939,NA
"BVR",2021-10-26,"Cyclopoida",51.6388012802463,NA
"BVR",2021-10-26,"Daphnia",NA,NA
"BVR",2021-10-26,"Kellicottia",0.12954906127751,NA
"BVR",2021-10-26,"Keratella",5.17826310568392,NA
"BVR",2021-10-26,"Nauplii",93.3392238604249,NA
"BVR",2021-10-26,"Polyarthra",4.11384483520747,NA
"BVR",2021-10-26,"Rotifera",63.9512761962611,NA
"BVR",2021-10-26,"Trichocerca",NA,NA
"BVR",2021-11-09,"Ascomorpha",NA,NA
"BVR",2021-11-09,"Bosmina",479.774074836335,NA
"BVR",2021-11-09,"Calanoida",53.6718601905505,NA
"BVR",2021-11-09,"Ceriodaphnia",NA,NA
"BVR",2021-11-09,"Cladocera",479.774074836335,NA
"BVR",2021-11-09,"Conochilus",NA,NA
"BVR",2021-11-09,"Copepoda",864.248472165946,NA
"BVR",2021-11-09,"Cyclopoida",523.290546330067,NA
"BVR",2021-11-09,"Daphnia",NA,NA
"BVR",2021-11-09,"Kellicottia",1.11493031312896,NA
"BVR",2021-11-09,"Keratella",4.02742121699523,NA
"BVR",2021-11-09,"Nauplii",160.500355908852,NA
"BVR",2021-11-09,"Polyarthra",20.5323861807461,NA
"BVR",2021-11-09,"Rotifera",49.9060985098943,NA
"BVR",2021-11-09,"Trichocerca",NA,NA
"BVR",2021-12-06,"Ascomorpha",NA,NA
"BVR",2021-12-06,"Bosmina",109.046422629938,NA
"BVR",2021-12-06,"Calanoida",115.88633091036,NA
"BVR",2021-12-06,"Ceriodaphnia",NA,NA
"BVR",2021-12-06,"Cladocera",109.046422629938,NA
"BVR",2021-12-06,"Conochilus",5.81315246703219,NA
"BVR",2021-12-06,"Copepoda",326.534103839741,NA
"BVR",2021-12-06,"Cyclopoida",127.938164445721,NA
"BVR",2021-12-06,"Daphnia",NA,NA
"BVR",2021-12-06,"Kellicottia",0.698748771812505,NA
"BVR",2021-12-06,"Keratella",3.62102581176768,NA
"BVR",2021-12-06,"Nauplii",180.561588061038,NA
"BVR",2021-12-06,"Polyarthra",21.3746019013193,NA
"BVR",2021-12-06,"Rotifera",45.7220632735697,NA
"BVR",2021-12-06,"Trichocerca",NA,NA
